sample_index,file_name,frame_index,energy,state,transition,prediction_triggered
2,cover_drive_average_03.mov,37,0.15137702500160963,follow_through,,False
2,cover_drive_average_03.mov,38,0.17093195141370457,follow_through,,False
2,cover_drive_average_03.mov,39,0.14747076865682118,follow_through,,False
2,cover_drive_average_03.mov,40,0.13852688338320196,follow_through,,False
2,cover_drive_average_03.mov,41,0.12283329621016154,follow_through,,False
2,cover_drive_average_03.mov,42,0.12833422027802938,follow_through,,False
2,cover_drive_average_03.mov,43,0.16562213201022757,follow_through,,False
2,cover_drive_average_03.mov,44,0.25380050194840104,follow_through,,False
2,cover_drive_average_03.mov,45,0.3264203793375241,follow_through,,False
2,cover_drive_average_03.mov,46,0.37529551326125776,follow_through,,False
2,cover_drive_average_03.mov,47,0.5111485323725341,follow_through,,False
2,cover_drive_average_03.mov,48,0.5333519571353177,follow_through,,False
2,cover_drive_average_03.mov,49,0.6195248396085886,follow_through,,False
2,cover_drive_average_03.mov,50,0.5868098467264525,follow_through,,False
2,cover_drive_average_03.mov,51,0.5942636293634612,follow_through,,False
2,cover_drive_average_03.mov,52,0.4484332225549994,follow_through,,False
2,cover_drive_average_03.mov,53,0.44064849899249237,follow_through,,False
2,cover_drive_average_03.mov,54,0.2740674694643042,follow_through,,False
2,cover_drive_average_03.mov,55,0.2437322542806967,follow_through,,False
2,cover_drive_average_03.mov,56,0.21005441918001683,follow_through,,False
2,cover_drive_average_03.mov,57,0.23588024293946208,follow_through,,False
2,cover_drive_average_03.mov,58,0.19711888376391196,follow_through,,False
2,cover_drive_average_03.mov,59,0.21012930736375907,follow_through,,False
2,cover_drive_average_03.mov,59,0.21012930736375907,completed,sequence_end_to_completed,True
3,cover_drive_average_04.mov,0,0.017463448629301104,idle,,False
3,cover_drive_average_04.mov,1,0.02380403381065219,idle,,False
3,cover_drive_average_04.mov,2,0.028848434232326477,idle,,False
3,cover_drive_average_04.mov,3,0.045086997098293835,idle,,False
3,cover_drive_average_04.mov,4,0.0681647496959885,idle,,False
3,cover_drive_average_04.mov,5,0.07738468443737978,idle,,False
3,cover_drive_average_04.mov,6,0.09129130303989305,idle,,False
3,cover_drive_average_04.mov,7,0.09621491539282184,idle,,False
3,cover_drive_average_04.mov,8,0.0870518398669317,idle,,False
3,cover_drive_average_04.mov,9,0.06500361010794786,idle,,False
3,cover_drive_average_04.mov,10,0.06625780663857461,idle,,False
3,cover_drive_average_04.mov,11,0.09461356369762663,idle,,False
3,cover_drive_average_04.mov,12,0.12590071045449439,idle,,False
3,cover_drive_average_04.mov,13,0.13955345934474478,idle,,False
3,cover_drive_average_04.mov,14,0.15222074289329876,idle,,False
3,cover_drive_average_04.mov,15,0.13890060999294668,idle,,False
3,cover_drive_average_04.mov,16,0.12731217558985056,idle,,False
3,cover_drive_average_04.mov,17,0.10022206702288756,idle,,False
3,cover_drive_average_04.mov,18,0.13653976167268778,idle,,False
3,cover_drive_average_04.mov,19,0.19049149615956137,idle,,False
3,cover_drive_average_04.mov,20,0.38142005737151813,preparation,idle_to_preparation,False
3,cover_drive_average_04.mov,21,0.5079173110340568,backswing,preparation_to_backswing,False
3,cover_drive_average_04.mov,22,0.6937522600695489,swing,backswing_to_swing,False
3,cover_drive_average_04.mov,23,0.7187944597196014,swing,,False
